UPC,store_id,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2022/12
670000038751,518,,,,,,,,,,,,16,,,,,,,,,
670000038751,519,,10,,15,,10,,,10,10,,,10,10,,,,,10,,
670000038751,520,4,3,,2,,,,,2,,4,3,,3,3,,,,3,,
670000038751,521,10,4,20,17,,,2,6,,20,,7,12,3,13,6,,8,2,2,2
670000038751,522,4,,,,,,,,,5,,,,8,6,,,,11,,
670000038751,523,,4,,1,,,,,,,,,1,,4,,,,1,,
670000038751,524,2,,6,4,0,,,2,,,1,,2,,7,,,2,4,,
670000038751,525,,11,80,145,,,,,,10,20,5,74,22,22,13,,55,16,13,7
670000038751,526,2,,,2,2,20,,21,,,,,,,2,,,,,,
670000038751,527,3,,,2,,,,3,2,1,2,,1,2,3,1,3,,,,2
670000038751,528,,10,20,15,,,,,,,,,10,,20,,,,,10,
670000038751,529,1,5,,5,,,,,,,,,5,,,,,,5,,1
670000038751,530,16,18,19,70,,,,,20,9,6,13,45,,60,,10,13,7,8,21
670000038751,531,,,10,20,,,6,12,,,,10,10,10,,,5,,,8,
670000038751,532,2,,5,5,,,10,,,,,,,,,,,,2,,
670000038751,533,10,20,,,10,10,10,,10,15,10,,20,5,15,20,,5,5,5,5
670000038751,534,113,80,145,1060,,,,,,123,78,110,216,215,261,73,180,109,140,124,114
670000038751,535,,6,7,6,8,1,5,5,5,,6,3,15,8,,10,5,,,,18
670000038751,536,4,2,,4,,2,2,,,3,,4,,2,2,,3,,,,
670000038751,537,,,,2,,2,,,,,,,,,,,2,,,,
670000038751,538,,6,,5,30,,,,,,,4,,,,10,,,,4,
670000038751,539,,,,,,,,,10,,,,10,,15,,20,,,,
670000038751,540,50,110,220,1020,,40,,20,,220,80,150,340,450,220,620,40,120,,50,100
670000038751,541,,5,,,,4,,,,1,1,,2,2,2,3,1,1,,5,
670000038751,542,10,,5,,20,,20,,,,,5,15,,20,,,,10,10,
670000038751,543,,40,,,,,,,,,,,10,,10,20,,,,,
670000038751,544,50,,,250,,,,,19,,,7,6,,60,60,62,,,,
670000038751,545,5,10,10,10,,,,,,10,,,5,10,5,5,10,10,10,5,5
670000038751,546,4,7,6,7,5,,5,2,,5,8,3,11,6,18,,4,8,5,5,
670000038751,547,2,,5,,,1,2,,,1,,,,2,,5,,,,1,
670000038751,548,,20,20,50,,,,,,,,,20,,10,,,10,,,
670000038751,549,,,,,,10,,,,,10,,,,10,,,,10,,
670000038751,550,10,,10,10,30,,,,,,10,,4,10,10,,,,10,,
670000038751,551,,,,10,,5,,,10,,,,,10,,,,10,10,,
670000038751,552,,11,10,50,,,,,,,7,10,10,12,25,,,,,,
670000038751,553,,,5,10,,10,5,10,,5,5,,5,5,5,5,,,10,,10
670000038751,554,,,,,17,,,3,,,,5,,5,,2,,6,,3,3
670000038751,555,,,10,,,10,10,,,10,20,,20,,,,20,,,,
670000038751,556,10,,10,,,10,,,,,10,,,,,10,,5,10,,
670000038751,557,70,15,301,6,,,30,,60,,,70,263,135,413,8,30,,215,,
670000038751,558,9,,15,8,9,,18,6,,3,,10,10,8,22,,,15,,5,9
670000038751,559,55,50,69,72,,35,15,20,35,,,,15,20,25,20,23,15,5,5,
670000038751,560,,2,,,,,1,,,,,,1,,,,,,,1,
670000038751,561,10,20,20,20,,,10,,10,,5,,30,,,,5,5,,,3
670000038751,562,10,40,80,,,40,40,20,10,,30,20,50,60,30,30,20,20,20,60,20
670000038751,563,2,6,9,4,,5,7,2,,,,1,7,2,3,1,2,2,3,1,3
670000038751,564,,5,5,,15,,,10,,,,10,5,,10,,,10,10,,10
670000038751,565,,10,,45,,,,50,,,20,,40,30,20,,40,,30,45,
670000038751,566,,20,110,180,,,,,,,,,,20,50,10,,,,,
670000038751,567,,,,20,10,,,10,10,10,,,20,5,10,,,,20,,
670000038751,568,2,9,,2,,6,2,,3,1,5,4,1,2,1,6,4,4,1,3,
670000038751,569,6,18,,25,,,,1,10,19,,1,12,13,21,1,,5,2,7,8
670000038751,570,,,,10,,,20,,,,,,,,20,,,,,,
670000038751,571,,,1,2,,,,,,1,2,,2,,1,1,,,2,,
670000038751,572,1,,21,,,,,,9,,,6,5,15,,3,,,10,,
670000038751,573,60,50,62,20,,40,60,160,40,120,51,40,41,80,72,,82,40,40,63,30
670000038751,574,10,,,10,10,20,,,,10,,10,10,,20,,,10,,10,
670000038751,575,,,7,,,,,,,,,,5,,,,5,,,,
670000038751,576,2,10,10,19,,,,15,,3,3,3,15,10,9,,12,2,10,2,11
670000038751,577,,7,,6,,,,10,,,,,40,,10,,,26,5,,
670000038751,578,2,,,12,,,,5,,5,,5,,,20,,8,,,,3
670000038751,580,,,,,,3,,,,,,,,,,,3,,,,
670000038751,581,1,1,,,3,,,,,,1,,,,,1,2,,,,
670000038751,582,2,,4,,,5,,,,,,,4,9,,,,,,,
670000038751,583,,,,2,,2,,,,,,,,,,,,1,,,
670000038751,584,,,4,8,,15,,3,,,,,2,11,,,,,4,,5
670000038751,585,60,,,200,,,,,,,,,160,40,,,17,,40,,
670000038751,586,,,3,,,,,6,,5,,,,,,,,,,,1
670000038751,587,,3,,,2,,,,2,,,,,1,,,,,1,,
670000038751,588,5,15,,20,,10,8,8,10,4,5,5,10,5,20,5,5,5,10,,5
670000038751,589,,,,2,1,,,,,3,,,12,,,,,,1,1,
670000038751,590,,,,2,6,,4,4,,,2,,,,,,3,,7,,
670000038751,591,,,,,5,,,,,,,,,,,2,,,,,
670000038751,592,4,,4,8,,4,7,,,,,5,6,5,5,4,6,,5,,
670000038751,593,,,,,2,,,,,,2,,,,,,,,,,
670000038751,594,,,15,,,20,,,,,,,10,,13,,,,,,4
670000038751,595,4,10,10,8,,,,,4,6,,1,5,7,8,,10,3,1,,2
670000038751,597,8,5,13,50,10,,,,,8,3,5,12,5,6,3,,14,2,5,5
670000038751,598,,10,,,,,,,,,,,,20,-20,,,,,10,
670000038751,599,,15,,,15,5,,,,,,,,,,,,,,,
670000038751,600,,,,,,,,4,,3,,,,,5,2,,,,,
670000038751,601,,,,15,,,,,,,,,10,,,,,,5,,
670000038751,602,,,,7,,,,10,,,,,5,,6,,,,,,7
670000038751,603,,,10,,,,,,,,1,,,,,,,,,18,
670000038751,604,,10,,10,15,,,,,,,,10,,5,,,,,,
670000038751,605,60,100,,60,56,23,25,,,30,28,18,26,27,40,,85,,30,60,
670000038751,606,,,,,,,,,,,,,,,,2,,,0,,
670000038751,607,18,34,13,105,,,23,9,10,7,6,16,35,30,50,20,20,20,10,19,13
670000038751,609,,2,,,,,,,2,,2,,,,,,,,,,
670000038751,610,,,10,,10,,,,,,,,5,,3,,,,5,6,
670000038751,611,,1,20,,,3,6,,2,,,10,,,,4,,2,,2,
670000038751,612,,,,,,,,,,,,,5,,,,,,,,
670000038751,614,,10,7,,,10,,10,,,,,10,,,,10,,,5,3
670000038751,615,3,,,8,,,1,,,,7,,,4,,,15,,1,,2
670000038751,616,,,10,15,,,,,,,3,,,,5,,7,,,5,
670000038751,617,,,,2,,,,,,1,,,,,,,,,,,
670000038751,618,5,,10,15,25,,,10,3,10,,,20,20,20,,,10,,15,
670000038751,619,,,17,20,,15,10,,15,10,,20,,15,40,,,,,10,10
670000038751,620,,1,,,2,2,,,,4,,,,4,,,,,,,
670000038751,621,,,,1,,,,,,,,1,,,,,,,,,
670000038751,622,3,,20,5,,,,,3,5,10,,8,,,,,,3,5,5
670000038751,623,4,4,15,8,,,,,,,,,,,,,,,,,
670000038751,624,1,,2,2,,,1,1,,,2,,,,,1,,,2,,
670000038751,625,20,50,180,220,,10,20,30,100,20,40,10,230,80,120,160,100,,,10,100
670000038751,627,,,,,,,,,,,20,,,,,,,,,,
670000038751,628,,1,,,2,,,,,,,1,,,,,,,,,
670000038751,629,2,,5,5,,,5,3,2,2,,,2,2,1,4,2,2,3,2,3
670000038751,630,,6,,,,,3,,,,,,,,,,,,,,
670000038751,631,,5,,20,,,,,,,,,,10,5,,,,,,
670000038751,632,2,,,,,4,,,,,2,,2,,,3,,,1,,
670000038751,633,,,2,6,,,1,3,2,102,60,200,142,221,397,,202,,50,57,6
670000038751,634,,5,15,,,,,,,,,,8,6,8,,,,,7,2
670000038751,635,,,,,,,,,,,,,,,,,,1,,,
670000038751,636,10,6,11,40,,,,15,30,6,10,2,5,5,6,,7,,15,3,12
670000038751,637,,,,,,,,,,,,,,1,1,,,,,,
670000038751,638,,,5,,,,,,,,,,,,,,,,,,
670000038751,640,,2,,5,,,,,5,,,,,5,,10,,,,,
670000038751,641,,,,10,,,,10,,,,,5,,,15,,,5,,
670000038751,642,,,,2,2,,4,,,,,,,1,5,,,,,,
670000038751,643,5,,,5,,,3,,,,2,,,5,,5,,,3,,
670000038751,644,,,,1,,2,,,,,1,,,,,,,,,1,
670000038751,645,,,,,,,,,,,,8,,,,,,,,,
670000038751,646,,20,,40,,,,,,10,,10,,,,,10,,,20,
670000038751,647,10,,10,,,,,5,,,,,10,,,,4,5,5,,5
670000038751,648,,130,20,20,10,,5,,,,30,0,60,,,,,,,,
670000038751,649,,10,,5,,,,,6,,,,8,,15,,,,3,,8
670000038751,650,3,,4,5,,,5,,1,,,,18,4,,,,,3,,5
670000038751,651,,4,,,,1,2,,,3,,1,2,,,,1,1,4,2,2
670000038751,652,,5,,5,,,,3,1,3,1,1,1,1,10,,,,,,
670000038751,653,,,,,,,,5,,,,,,,,4,,32,,,
670000038751,655,10,10,,,,,,,,10,,,10,30,,,,10,,10,
670000038751,657,,10,,18,,,,,,,,,10,7,,,,,,,
670000038751,658,4,10,,16,10,6,,9,5,,8,8,8,6,19,,5,8,6,11,6
670000038751,659,10,,10,20,,,,,10,5,,,5,,5,10,,,5,,
670000038751,660,7,10,,20,,5,,10,,,9,,10,,15,,10,10,,10,8
670000038751,661,,,,15,,,,,,10,,,,10,10,,,20,,,20
670000038751,662,10,,15,,,,,,,,10,,5,,,,,,,,
670000038751,663,,,,,,,2,,,,,,,,,,,,4,,
670000038751,664,,,10,,,,,,,,,,,3,,,,,,,
670000038751,665,,,,,,,,,,40,,,1,,,,,,,,5
670000038751,666,,1,,,2,4,,2,,,1,,2,,,,1,,,1,
670000038751,667,,,,3,,,5,,,2,,,,,,,,,,,
670000038751,668,,,,10,,,,,10,,,,,10,,,,,,,
670000038751,669,,,,,,,10,,,5,15,5,5,,5,,,,,,
670000038751,670,,,20,20,,,,,,2,2,4,22,8,70,20,,,,,
670000038751,671,,,2,,10,,2,,100,70,51,,202,,80,,22,22,12,100,10
670000038751,672,,,12,20,,,6,,,,,,,15,,,,,,,
670000038751,673,,,10,10,,5,,,,,,,,,,,,,,,
670000038751,675,20,10,,10,,10,,,,15,,5,10,,10,,,25,20,,
670000038751,676,20,15,10,70,,,,,,5,,,23,15,60,,,,,,
670000038751,677,4,10,,8,,,,,,,,2,,,4,,,,,3,
670000038751,678,,,6,4,,,3,,,,,2,2,,,7,,,,,
670000038751,679,,,1,2,3,,,,2,,2,2,,,,4,,5,,4,
670000038751,680,15,,,,,,,,,10,,10,10,,20,10,,,,,
670000038751,681,,5,20,15,,,,,,20,,,20,,15,4,,,,,5
670000038751,682,,,,5,,,,,,,,,,,,,,,,5,
670000038751,683,,,,,4,,,2,,,,,,,,,4,,,,
670000038751,684,,,,,,,,,2,2,1,,,,,,,,,,
670000038751,685,,1,,,,,,,,,,,,,,,,,,,
670000038751,686,,,15,,,,3,,12,,,,,,,,,,,,
670000038751,687,,5,,16,,,5,2,,,,,25,10,15,,,,,,
670000038751,688,,,,680,,,,,,,80,10,50,30,280,50,,,,,
670000038751,689,,10,,10,,,,,,,,,20,,10,,,,,,
670000038751,690,,,,,,,,1,,,,,,,,,,,,,
670000038751,691,,5,,10,,,,,,,,,6,,,,4,,,,
670000038751,692,,,2,,4,,,,,,1,,,2,,1,,,,2,
670000038751,694,10,,14,,5,,10,10,,,10,,30,,,,,,,,
670000038751,695,,10,,15,,,,,,,,,10,,11,,,,,,
670000038751,696,10,25,,55,,,,,,18,,,30,,,16,,,10,10,
670000038751,697,,40,20,120,,170,,,,,,,10,50,,140,340,,,,
670000038751,699,,,,,,,,,,,,,,,5,,,,,,
670000038751,700,,,,,,,,,,,,,3,,,,,,,,
670000038751,701,2,5,,7,,,10,,,,,,10,,6,,5,4,2,,6
670000038751,702,,,1,6,,,3,,,,,,,,,,,,,,
670000038751,703,5,10,,,,5,5,5,,,,,,5,10,,3,,7,,
670000038751,704,,,4,12,,2,,,3,,,,3,,,,,3,,,3
670000038751,705,3,7,,,,10,,10,,,4,,,5,,3,2,,,2,
670000038751,706,,,,,3,,10,,,,,,,,,,,,,,
670000038751,707,,,,,,,,10,,10,,,,,12,,,,,,
670000038751,708,8,5,20,20,15,12,20,5,5,6,,24,16,18,25,,10,13,10,3,
670000038751,709,5,,20,10,,20,20,,,,,20,10,,10,,,,1,17,
670000038751,710,1,,2,,,2,,4,,,,2,,,,,1,,1,1,
670000038751,711,,,,15,,,20,,,,,,,,,,,5,11,-1,
670000038751,712,,,,,10,,,,,,,,10,,,,,,,,
670000038751,713,,,,,,,,1,,,,1,,,,,,,,,
670000038751,714,,,10,,,,,,,,,,,,,,,,,,
670000038751,715,,4,,,,,,,,,,,,,,,,,,,
670000038751,716,,2,,,,,,,,,20,,,,,,,,,1,
670000038751,717,,9,,,,,,,,,3,,,,,,,,,,22
670000038751,718,,,,,,7,,5,,,,,,,,,,,,,
670000038751,719,,5,,,,,,,5,,,,40,,,,,,,,
670000038751,722,30,,30,40,,,,10,10,,10,,30,20,40,,,,,10,
670000038751,723,2,,,,,2,,6,,5,,,,,,,,,,,
670000038751,725,3,,,,,,,,,,,,,10,2,1,2,2,7,3,
670000038751,726,1,,,,,,1,,,,,1,,1,,2,,,,,1
670000038751,727,,,,,,,5,,,,,,5,,,,,,,10,
670000038751,728,,,,5,,,,,,,,,,,,,,,,,
670000038751,729,,5,,6,,,12,,,2,,,5,,,3,10,,,1,3
670000038751,730,1,12,10,8,,4,,4,,4,,7,20,,4,,,,8,,
670000038751,731,,,,,,,1,,2,,,,,,,,,,,,
670000038751,732,,,1,2,,4,1,,,,,,3,2,2,,,,,,3
670000038751,733,,,,10,,,,,,,,,,,,,,2,,,
670000038751,734,,6,,,,,,,,,,,,2,,,,,,,
670000038751,735,6,8,15,30,,,,,,9,0,,7,10,,,,17,6,,4
670000038751,736,,,,,,,,,,,,1,,,4,,3,,,,
670000038751,737,2,111,,26,,15,,,,,,,,2,,,,,3,,21
670000038751,738,,,,,,,,,,,,,,,2,,,,,,
670000038751,739,,,10,40,,,,,10,,4,5,7,3,40,-20,,12,10,20,
670000038751,740,10,,,10,,,,20,,10,,,10,,,,,,,,5
670000038751,741,,,,,,,,,,0,,,,,,,,1,,,1
670000038751,742,5,,1000,3800,,,,,,,20,,180,800,600,2800,,,,,1000
670000038751,743,,,,,,,,,,,,,100,400,,1800,600,,,,
670000038751,744,,,1,,,,,2,,,,,,1,,,,,,,
670000038751,745,,500,200,1200,,,,,,,,,400,200,600,700,,,,,
670000038751,746,1,,,4,,3,,,,,,,,,,,,,,,
670000038751,747,,,40,340,,,,,,,30,20,100,150,,100,,,,,
670000038751,748,,,,,-30,,,,,,8,,,,40,,,,,,
670000038751,749,,100,,600,,,,,,,,,,,,200,,,,,
670000038751,750,,,25,10,,15,10,10,,,,,,,,5,,4,,3,
670000038751,752,,10,7,5,15,,,,2,,,,7,24,,,15,,10,3,15
670000038751,753,,,,,1,2,,,,,,1,,,2,,,,,,
670000038751,754,,,,,,,,,,,,,20,3,50,,,,,,
670000038751,755,,10,20,10,18,,,,,,,,10,,10,,,,18,5,
670000038751,756,,0,10,10,,9,,,,,,,10,6,6,2,,3,6,,3
670000038751,757,3,,4,5,,,,,4,,,,4,,,5,,2,,6,
670000038751,758,,,,10,,,10,,10,,,,,10,,10,,,,10,
670000038751,759,,,,,,10,,,,,,,10,10,12,,,,,,
670000038751,760,,,10,,,,2,,,,,,5,5,,,,,,,
670000038751,761,,10,,,10,,,,,,,,10,10,,,,,10,,
670000038751,762,,,2,,3,,,,3,,,,2,8,,,,5,,,
670000038751,763,,,,10,,,,,,,,,10,,6,,,,,,5
670000038751,764,5,10,5,,18,10,,5,5,,,,7,10,12,10,3,11,5,5,5
670000038751,765,,,10,75,,47,,,,,,,10,10,,,,,,,
670000038751,766,,,,10,,,,,,,,,2,,,,,,,,
670000038751,767,,,3,,,,,5,,,,,2,,,,2,4,,,
670000038751,768,,13,,5,10,,,,,,,,,10,5,,,,,,
670000038751,769,,,,,,,6,,4,,,,,10,,,,,2,,
670000038751,770,,,15,97,,,,10,30,,10,20,55,20,35,30,30,,10,10,90
670000038751,771,,10,15,20,,8,1,10,5,,,,,,,,,,,,
670000038751,772,,,,,,,,,,,,,,10,10,,,,10,,
670000038751,773,,,,,,,,,,,,,,3,,,,,,,
670000038751,774,,,,,,,,,,,,,,1,,,,,,,
670000038751,775,,2,,4,,,3,2,,,,,,,,,,,,,
670000038751,776,,8,20,,5,,6,2,3,,,,,12,9,,,1,,7,6
670000038751,777,,,,,,,,,,,,,,4,,,,,,,
670000038751,778,,,,,,,,,,,,,,,,4,,,,,
670000038751,780,,20,40,,5,,20,,,,,,,,,,,,,20,
670000038751,781,,,,,,,8,62,27,,,,,,38,33,40,,0,1,
670000038751,782,,40,75,180,,50,30,40,20,,,,,,10,,60,,,50,70
670000038751,783,6,,,11,,,,,,,,,,,,3,,,,,
670000038751,784,,,,,,,4,,,,,,,,,2,,,2,,
670000038751,785,,,5,,6,3,8,3,6,,,,,,,2,,5,1,5,1
670000038751,786,,,,17,,,,,,,,,,,,,,,,,
670000038751,787,,,,10,4,,,2,,,,,,,,,,,,,
670000038751,788,,,50,130,,,,,0,,,,,,,,,,,,
670000038751,789,26,35,58,146,,,,,,,,,,,,,50,16,90,60,53
670000038751,790,,,10,,,,,,,,,,,,,,,,,,
670000038751,792,,12,,6,,,,1,,,,,,,,,,,,,
670000038751,795,100,30,130,1330,,,,,,,,,,,,,,,70,110,80
670000038751,796,,,4,4,,10,,,,,,,,,,,,,7,1,1
670000038751,797,10,17,,,30,,10,10,10,,,,,,,,,,,,5
670000038751,798,128,110,,155,,,15,,15,,,,,,,,,,2,120,
670000038751,799,,,,,,,,5,,,,,,,,,,,,,
670000038751,800,25,,5,,,,40,,,,,,,,,,,,3,,5
670000038751,801,,2,10,10,5,,20,,,,,,,,,,,,,,5
670000038751,802,,,,,,,,3,,,,,,,,,,,,,
670000038751,803,,,,,,,,,,,,,,,,,,,,,7
670000038751,804,,,,,3,,,,,,,,,,,,,,,,
670000038751,805,,,5,6,6,7,,5,4,,,,,,,,,,,,
670000038751,807,,,,,,1,,,3,,,,,,,,,,,,
670000038751,808,5,,,,,,,,,,,,,,,,,,,,
670000038751,809,,5,,12,,4,,,2,,,,,,,,,,,,4
670000038751,810,,3,,,3,,,3,,,,,,,,,,,,3,
670000038751,811,,10,-10,,,,,,,,,,,,,,,,,,
670000038751,812,,,,,2,,,,,,,,,,,,,,,,
670000038751,814,,1,5,,4,5,,3,,,,,,,,,,,,,
670000038751,815,,,,,,2,,3,,,,,,,,,,,,,
670000038751,817,,,,5,,,,,,,,,,,,,,,,,
670000038751,818,10,,2,5,,,,2,2,,,,,,,,,,,,
670000038751,819,,,,,,,,,,,,,,,,,,,,,1
670000038751,820,,,,,2,,6,7,,,,,,,,,,,,,3
670000038751,821,,,,3,6,,2,,,,,,,,,,,,,,
670000038751,822,,,,9,,,,4,,,,,,,,,,,,,2
670000038751,823,,6,,20,,,,,,,,,,,,,,,,,
670000038751,824,50,20,20,40,,50,,,,,,,,,,,,,,,
670000038751,825,0,,6,3,10,,15,8,5,,,,,,,,,,,,
670000038751,826,,,,,,,,1,3,,,,,,,,,,,,
670000038751,828,40,,60,95,,,,,,,20,5,155,70,40,10,,10,10,20,
670000038751,829,,,,1618,-768,,,,,,30,20,30,30,20,140,,,,,70
670000038751,830,,,15,,,,10,,,6,6,,,10,15,,,,,,
670000038751,831,,,84,,,,,12,0,,,,,,80,,,,,,
670000038751,832,5,,,,,,,5,,,,,,,,,,,,,
670000038751,833,5,,,,3,,,,,,,,,,,,,,,,
670000038751,835,2,,1,3,,1,,,,,,,,,,,,,,,
670000038751,837,,,10,,,,,,,,,,,,,,,,,,
670000038751,838,,5,,,,,,,,,,,,,,,,,,,
670000038751,839,,10,,15,,10,20,10,,,,,,,,,,,,,
670000038751,840,,1,3,1,,4,,,,,,,,,,,,,,,
670000038751,841,,70,,30,,,,,,,,,,,,,,,,,
670000038751,842,,20,,15,15,,,,,,,,,,,,,,,,
670000038751,843,,15,,,2,,5,,,,,,,,,,,,,,
670000038751,844,,10,,40,,,,,,,,,,,,,,,,,
670000038751,845,,,,20,,,,,,,,,,,,,,,,,
670000038751,846,,10,,10,,10,,10,5,,,,,,,,,,,,
670000038751,847,,4,,,,,,,,,,,,,,,,,,,
670000038751,848,,,8,5,,,,,,,,,,,,,,,,,
670000038751,849,,,20,20,,,,,0,,,,,,,,,,,,
670000038751,850,,,,,2,,,,,,,,,,,,,,,,
670000038751,851,,,32,5,,,,,,,,,,,,,,,,,
670000038751,852,,,5,,,,,,,,,,,,,,,,,,
670000038751,853,,,5,,,5,5,,,,,,,,,,,,,,
670000038751,854,,,,,,,,3,,,,,,,,,,,,,
670000038751,855,,,10,,,,,,0,,,,,,,,,,,,
670000038751,856,,,20,15,,,3,10,10,,,,,,,,,,,,
670000038751,857,,,5,,,,,,,,,,,,,,,,,,
670000038751,858,,,65,103,,,,60,50,,,,,,,,,,,,
670000038751,859,,,2,,,,,,,,,,,,,,,,,,
670000038751,860,,,,11,-1,,,30,,,,,,,,,,,,,
670000038751,861,,,7,,,8,6,,,,,,,,,,,,,,
670000038751,862,,,,,1,,,,,,,,,,,,,,,,
670000038751,863,,,3,3,3,3,,2,2,,,,,,,,,,,,
670000038751,864,,,,10,,,,20,,,,,,,,,,,,,
670000038751,865,,,,5,,,,,,,,,,,,,,,,,
670000038751,866,,,,3,,,,,,,,,,,,,,,,,
670000038751,867,,,,30,,,,,,,,,,,,,,,,,
670000038751,869,,,,4,,,,,,,,,,,,,,,,,
670000038751,871,,,,10,,,,,10,,,,,,,,,,,,
670000038751,873,,,,15,,,,,,,,,,,,,,,,,
670000038751,874,,,,8,,,,5,,,,,,,,,,,,,
670000038751,875,,,,,,,30,20,30,,,,,,,,,,,,
670000038751,877,,,,40,,,16,16,10,,,,,,,,,,,,
670000038751,878,,,,4,,,5,,,,,,,,,,,,,,
670000038751,879,,,,5,,,,,,,,,,,,,,,,,
670000038751,882,,,,,2,,,,,,,,,,,,,,,,
670000038751,883,,,,,,12,,,,,,,,,,,,,,,
670000038751,884,,,,,4,,5,,,,,,,,,,,,,,
670000038751,885,,,,,1,,,6,,,,,,,,,,,,,
670000038751,886,,,,,3,,,,,,,,,,,,,,,,
670000038751,887,,,,,,,10,,,,,,,,,,,,,,
670000038751,888,,,,,,2,,,1,,,,,,,,,,,,
670000038751,890,,,,,1,10,,,,,,,,,,,,,,,
670000038751,891,,,,,2,,0,,,,,,,,,,,,,,
670000038751,892,,,,,6,,,,,,,,,,,,,,,,
670000038751,893,,,,,6,,,,,,,,,,,,,,,,
670000038751,894,,,,,,20,,,,,,,,,,,,,,,
670000038751,896,,,,,,10,,,,,,,,,,,,,,,
670000038751,897,,,,,,5,,1,,,,,,,,,,,,,
670000038751,898,,,,,,20,,,,,,,,,,,,,,,
670000038751,899,,,,,,12,,8,,,,,,,,,,,,,
670000038751,900,,,,,,,10,,,,,,,,,,,,,,
670000038751,901,,,,,,,,2,,,,,,,,,,,,,
670000038751,903,,,,,,,5,,,,,,,,,,,,,,
670000038751,904,,,,,,,2,,,,,,,,,,,,,,
670000038751,905,,,,,,,5,,,,,,,,,,,,,,
670000038751,906,,,,,,,2,,,,,,,,,,,,,,
670000038751,907,,,,,,,,5,,,,,,,,,,,,,
670000038751,909,,,,,,,,10,,,,,,,,,,,,,
670000038751,910,,,,,,,,10,,,,,,,,,,,,,
670000038751,912,50,,520,,,20,100,,,,60,,280,200,,,90,,50,,200
670000038751,913,,,,40,,,,,,20,,,,12,,20,,90,,,
670000038751,914,,,,,,,,,,,,,,,,4,,,,,
670000038751,915,20,40,,80,,,,0,0,,,20,40,,80,,,,,,
670000038751,916,,,,,,,,,,6,,,,,,,,,,,
670000038751,917,,,,100,,,,,,,,,120,,160,,,,,,
670000038751,918,,,,,,,1,,,,,,,,,,,,,,
670000038751,919,,,,10,,,,,,,,,10,,,,10,,,,
670000038751,920,,20,,40,,,,,,,,10,,,20,,10,10,,20,
670000038751,921,,,,,,,,,,,,,,,,,,,,,4
670000038751,922,20,,100,,,,,,,,20,,35,,,,20,,,,20
670000038751,923,,,,,,,,,,,,,1,,,,,,,,
670000038751,924,40,40,80,120,,20,40,80,80,40,20,20,100,100,,,,,20,20,40
670000038751,925,,,,,130,,,,,,,,,,,,,,20,,
670000038751,926,,40,,,,,20,,,20,,,40,,40,,,,,20,
670000038751,927,,,,,,,,,,,10,,,,,,,,,,
670000038751,928,,,,,,,,,,,,,,,,,,,,,31
670000038751,929,,,,,,,,,,,,,,,,,,,,,160
670000038751,930,,,,,,,,,,,,,,,,,,80,,,150
670000038751,931,,40,40,40,,,,,0,,,,40,,40,,,,,,20
670000038751,932,10,,,,,10,,,,10,,10,10,,10,,10,,,10,
670000038751,933,,,,,,,,,,,,,,20,,,,,,,
670000038751,934,,,,,,,,,,,,,,,,,,,,,150
670000038751,935,,,,20,,7,,10,,,,10,10,34,,,,40,,,
670000038751,936,,,,,,,,1,,,,,,,,,,,,,
670000038751,937,,,,,,,,,,,,,,,160,,,,,,
670000038751,938,,,,,,10,20,,10,,,,,,,,,,,,
670000038751,939,,,40,40,,,,,,,,,,,,,,30,,,20
670000038751,940,,,270,,,,,,,,,,,,,,,,,,
670000038751,941,,,,,,,,,,,,,4,,,,,,4,,
670000038751,942,,,40,,,,,,,,,,,20,,,,20,,,20
670000038751,943,,,,,,,,,5,,,4,,,,,,,,,
670000038751,944,,,20,,,,,,20,,,,,,,,,,,,
670000038751,945,,,,,,13,,,,,7,,,34,,,,14,,,17
670000038751,946,20,100,90,40,40,,,,,10,20,20,40,,40,20,60,20,30,50,
670000038751,947,,,,,,,,,,,,,,90,60,,,,,,
670000038751,948,,,,,,,,,,,,,,100,,30,,,50,50,
670000038751,949,,,,,,,,,,,,,,24,,,,,,,
670000038751,950,,,,,,,,,,,,,,,,,,,10,-10,
670000038751,951,,,40,,,,,50,,,,,,,,,,,,,
670000038751,952,,,,,5,,,10,,,,,,,,,,,,,
670000038751,953,,,,40,,,,,,,,,,,,,,,,,
670000038751,954,,,,3,,,,,,,,,,,,,,,,,
670000038751,955,,,,,,,,,30,,,,,,,,,,,,
670000038751,956,,,,,,,2,,,,,,,,,,,,,,
670000043392,1,,,4,,2,,2,,2,,,,,,,,,,,,
670000043392,2,3,,,,,,,,,,,1,,,4,2,,3,1,,
670000043392,3,10,15,31,10,30,10,20,10,20,15,20,20,47,15,50,20,,20,15,15,10
670000043392,4,20,,20,,30,0,,40,,,20,20,20,20,20,20,,10,30,,
670000043392,5,,5,,10,10,20,,10,,,,10,10,20,20,,20,,,5,5
670000043392,6,20,,20,50,,30,,20,30,30,,30,40,20,30,70,,,30,,20
670000043392,7,,20,15,60,,,20,35,,20,40,,40,30,40,40,40,,40,,
670000043392,8,10,,50,40,20,,20,10,40,40,20,30,20,30,20,20,20,70,40,,
670000043392,9,,,,,,,,,,,4,,,,10,,,,,,7
670000043392,10,,,5,,20,,,3,3,,,,15,10,30,,,,14,,
